Date_ymd,Time_Absolute_hms,Time_Relative_hms,Time_Relative_s,Time_Lag_s,Duration_s,Observation_Name,Log_File_Name,Actor,Behavior,Receiver,Event_Type,Observer_ID,Coding_Scheme,Group
11/03/2025,13:41:18,00:24:42,1482.485,1.015,153.604,"""FocalAnimal_1G4""","""Focal Animal_1G4 - Female Rhesus Macaques - 20250311_131636.csv""",ID_5001,"""N+G(give)""",ID_5406,State start,1590,Female Rhesus Macaques,V
11/03/2025,13:43:52,00:27:16,1636.089,0,0,"""FocalAnimal_1G4""","""Focal Animal_1G4 - Female Rhesus Macaques - 20250311_131636.csv""",ID_5001,"""N+G(give)""",ID_5406,State stop,1590,Female Rhesus Macaques,V
11/03/2025,13:43:52,00:27:16,1636.089,1.045,163.911,"""FocalAnimal_1G4""","""Focal Animal_1G4 - Female Rhesus Macaques - 20250311_131636.csv""",ID_5001,"""Groom (give)""",ID_5406,State start,1590,Female Rhesus Macaques,V
11/03/2025,13:46:36,00:30:00,1800,0,0,"""FocalAnimal_1G4""","""Focal Animal_1G4 - Female Rhesus Macaques - 20250311_131636.csv""",ID_5001,"""Groom (give)""",ID_5406,State stop,1590,Female Rhesus Macaques,V
12/03/2025,08:48:44,00:00:00,0,0.548,11.981,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:48:56,00:00:11,11.981,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:48:56,00:00:11,11.981,0.715,3.861,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:49:00,00:00:15,15.842,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:49:00,00:00:15,15.842,0.399,20.967,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:49:21,00:00:36,36.809,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:49:21,00:00:36,36.809,0.699,6.225,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:49:27,00:00:43,43.033,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:49:27,00:00:43,43.033,0.498,66.951,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:50:34,00:01:49,109.984,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:50:34,00:01:49,109.984,1.264,8.454,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:50:43,00:01:58,118.438,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:50:43,00:01:58,118.438,0.632,4.477,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:50:47,00:02:02,122.915,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Stationary alone""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:50:47,00:02:02,122.915,0.416,16.974,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:51:04,00:02:19,139.889,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:51:04,00:02:19,139.889,0.365,11.215,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:51:15,00:02:31,151.103,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:51:15,00:02:31,151.103,0.466,3.162,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:51:19,00:02:34,154.265,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:51:19,00:02:34,154.265,1.248,12.88,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:51:31,00:02:47,167.145,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:51:31,00:02:47,167.145,0.499,9.901,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:51:41,00:02:57,177.046,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:51:41,00:02:57,177.046,4.01,5.858,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Supplants (receive)""",ID_3273,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:51:47,00:03:02,182.903,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Supplants (receive)""",ID_3273,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:51:47,00:03:02,182.903,0.416,5.359,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:51:53,00:03:08,188.262,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:51:53,00:03:08,188.262,0.582,18.821,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:52:11,00:03:27,207.083,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:52:11,00:03:27,207.083,0.432,18.489,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:52:30,00:03:45,225.572,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:52:30,00:03:45,225.572,0.449,9.07,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:52:39,00:03:54,234.641,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:52:39,00:03:54,234.641,0.898,4.776,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:52:44,00:03:59,239.418,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:52:44,00:03:59,239.418,0.432,112.064,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:54:36,00:05:51,351.482,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:54:36,00:05:51,351.482,0.482,6.457,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:54:42,00:05:57,357.939,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:54:42,00:05:57,357.939,0.599,2.264,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Stationary in proximity""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:54:45,00:06:00,360.202,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Stationary in proximity""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:54:45,00:06:00,360.202,0.532,33.368,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:55:18,00:06:33,393.571,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:55:18,00:06:33,393.571,0.516,2.979,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:55:21,00:06:36,396.55,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:55:21,00:06:36,396.55,5.092,63.057,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:56:24,00:07:39,459.607,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:56:24,00:07:39,459.607,1.115,3.712,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:56:28,00:07:43,463.318,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:56:28,00:07:43,463.318,0.466,26.13,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:56:54,00:08:09,489.448,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:56:54,00:08:09,489.448,2.13,5.875,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Muzzle contact""",ID_3858,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:57:00,00:08:15,495.323,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Muzzle contact""",ID_3858,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:57:00,00:08:15,495.323,1.165,5.759,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Sit together """,ID_3858,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:57:05,00:08:21,501.082,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Sit together """,ID_3858,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:57:05,00:08:21,501.082,0.416,30.226,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:57:36,00:08:51,531.308,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:57:36,00:08:51,531.308,0.815,3.661,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""OUT OF SIGHT""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:57:39,00:08:54,534.969,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""OUT OF SIGHT""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:57:39,00:08:54,534.969,0.299,4.277,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:57:44,00:08:59,539.246,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:57:44,00:08:59,539.246,2.08,36.351,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:58:20,00:09:35,575.597,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:58:20,00:09:35,575.597,0.449,6.291,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:58:26,00:09:41,581.889,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:58:26,00:09:41,581.889,0.599,17.71,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:58:44,00:09:59,599.598,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:58:44,00:09:59,599.598,0.765,2.147,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Cowering""",ID_3273,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:58:46,00:10:01,601.745,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Cowering""",ID_3273,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:58:46,00:10:01,601.745,0.466,4.378,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:58:50,00:10:06,606.123,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:58:50,00:10:06,606.123,0.416,8.472,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,08:58:59,00:10:14,614.594,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,08:58:59,00:10:14,614.594,0.632,111.346,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:00:50,00:12:05,725.941,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:00:50,00:12:05,725.941,0.464,94.769,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:02:25,00:13:40,820.71,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:02:25,00:13:40,820.71,0.431,53.024,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:03:18,00:14:33,873.734,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:03:18,00:14:33,873.734,1.048,5.46,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:03:24,00:14:39,879.193,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:03:24,00:14:39,879.193,0.832,73.599,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:04:37,00:15:52,952.793,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:04:37,00:15:52,952.793,0.532,4.842,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:04:42,00:15:57,957.635,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:04:42,00:15:57,957.635,0.532,42.003,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:05:24,00:16:39,999.637,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:05:24,00:16:39,999.637,0.516,6.324,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:05:30,00:16:45,1005.961,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:05:30,00:16:45,1005.961,1.114,30.817,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:06:01,00:17:16,1036.778,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:06:01,00:17:16,1036.778,0.915,3.129,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:06:04,00:17:19,1039.907,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:06:04,00:17:19,1039.907,0.749,66.544,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:07:11,00:18:26,1106.451,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:07:11,00:18:26,1106.451,0.282,27.97,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:07:39,00:18:54,1134.422,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:07:39,00:18:54,1134.422,2.978,49.577,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:08:28,00:19:43,1183.999,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:08:28,00:19:43,1183.999,1.131,3.328,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:08:32,00:19:47,1187.327,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:08:32,00:19:47,1187.327,1.315,17.174,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:08:49,00:20:04,1204.501,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:08:49,00:20:04,1204.501,0.382,2.513,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:08:51,00:20:07,1207.014,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:08:51,00:20:07,1207.014,0.399,112.573,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:10:44,00:21:59,1319.587,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Feeding""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:10:44,00:21:59,1319.587,1.148,4.327,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State start,1590,Female Rhesus Macaques,F
12/03/2025,09:10:48,00:22:03,1323.914,0,0,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Locomotion""",NA,State stop,1590,Female Rhesus Macaques,F
12/03/2025,09:10:48,00:22:03,1323.914,0.515,4.061,"""FocalAnimal_7J8""","""Focal Animal_7J8 - Female Rhesus Macaques - 20250312_084844.csv""",ID_3273,"""Stationary alone""",NA,State start,1590,Female Rhesus Macaques,F
